Bid_value,Collusive_competitor,Contract_type,Tender,Date,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original,Winner
456995.05,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,0.0,1.0
473364.25,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,1.0,0.0
491769.5,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,1.0,0.0
523231.4,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,0.0,0.0
537875.85,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,1.0,0.0
545304.65,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,1.0,0.0
551526.05,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,1.0,0.0
552695.15,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,1.0,0.0
560405.9,1,1.0,5,366,9,0.073,0.2263,0.0358,0.4357,-1.0139,-0.7892,0.3377,0.0,0.0
2956497.1,1,1.0,6,366,6,0.046,0.1168,0.0048,0.1391,-0.8863,0.9871,0.4683,0.0,0.0
2780121.55,1,1.0,6,366,6,0.046,0.1168,0.0048,0.1391,-0.8863,0.9871,0.4683,0.0,0.0
3039740.05,1,1.0,6,366,6,0.046,0.1168,0.0048,0.1391,-0.8863,0.9871,0.4683,1.0,0.0
2735006.4,1,1.0,6,366,6,0.046,0.1168,0.0048,0.1391,-0.8863,0.9871,0.4683,1.0,0.0
2721932.2,1,1.0,6,366,6,0.046,0.1168,0.0048,0.1391,-0.8863,0.9871,0.4683,0.0,1.0
2784985.8,1,1.0,6,366,6,0.046,0.1168,0.0048,0.1391,-0.8863,0.9871,0.4683,0.0,0.0
299225.6,1,1.0,7,366,5,0.0219,0.0568,0.0328,1.4766,0.8257,-0.9752,0.3774,1.0,0.0
299230.3,1,1.0,7,366,5,0.0219,0.0568,0.0328,1.4766,0.8257,-0.9752,0.3774,1.0,0.0
305302.5,1,1.0,7,366,5,0.0219,0.0568,0.0328,1.4766,0.8257,-0.9752,0.3774,1.0,0.0
306184.1,1,1.0,7,366,5,0.0219,0.0568,0.0328,1.4766,0.8257,-0.9752,0.3774,1.0,0.0
289716.8,1,1.0,7,366,5,0.0219,0.0568,0.0328,1.4766,0.8257,-0.9752,0.3774,1.0,1.0
154973.1,1,1.0,8,366,5,0.0404,0.1062,0.0521,1.2535,-0.0277,-0.7206,0.3524,1.0,1.0
164369.7,1,1.0,8,366,5,0.0404,0.1062,0.0521,1.2535,-0.0277,-0.7206,0.3524,1.0,0.0
171431.55,1,1.0,8,366,5,0.0404,0.1062,0.0521,1.2535,-0.0277,-0.7206,0.3524,1.0,0.0
170647.7,1,1.0,8,366,5,0.0404,0.1062,0.0521,1.2535,-0.0277,-0.7206,0.3524,1.0,0.0
163049.3,1,1.0,8,366,5,0.0404,0.1062,0.0521,1.2535,-0.0277,-0.7206,0.3524,1.0,0.0
599693.2,1,1.0,9,732,6,0.0291,0.0843,0.0701,2.1601,5.4846,-2.2981,0.6654,1.0,1.0
643181.15,1,1.0,9,732,6,0.0291,0.0843,0.0701,2.1601,5.4846,-2.2981,0.6654,1.0,0.0
642747.2,1,1.0,9,732,6,0.0291,0.0843,0.0701,2.1601,5.4846,-2.2981,0.6654,1.0,0.0
644954.95,1,1.0,9,732,6,0.0291,0.0843,0.0701,2.1601,5.4846,-2.2981,0.6654,0.0,0.0
641757.6,1,1.0,9,732,6,0.0291,0.0843,0.0701,2.1601,5.4846,-2.2981,0.6654,0.0,0.0
650248.05,1,1.0,9,732,6,0.0291,0.0843,0.0701,2.1601,5.4846,-2.2981,0.6654,1.0,0.0
486038.3,1,1.0,10,732,5,0.0414,0.1228,0.0631,1.771,1.7201,-0.5248,0.3139,1.0,0.0
505110.45,1,1.0,10,732,5,0.0414,0.1228,0.0631,1.771,1.7201,-0.5248,0.3139,1.0,0.0
449872.8,1,1.0,10,732,5,0.0414,0.1228,0.0631,1.771,1.7201,-0.5248,0.3139,1.0,1.0
478257.25,1,1.0,10,732,5,0.0414,0.1228,0.0631,1.771,1.7201,-0.5248,0.3139,1.0,0.0
479211.15,1,1.0,10,732,5,0.0414,0.1228,0.0631,1.771,1.7201,-0.5248,0.3139,1.0,0.0
80270.95,0,3.0,11,732,3,0.0404,0.0841,0.0403,1.4142,0.0,0.122,0.3333,0.0,1.0
83507.0,0,3.0,11,732,3,0.0404,0.0841,0.0403,1.4142,0.0,0.122,0.3333,0.0,0.0
87017.8,0,3.0,11,732,3,0.0404,0.0841,0.0403,1.4142,0.0,0.122,0.3333,0.0,0.0
254648.3,1,1.0,12,732,4,0.0291,0.0639,0.0519,1.5326,3.2589,-1.8089,0.5626,1.0,0.0
254592.9,1,1.0,12,732,4,0.0291,0.0639,0.0519,1.5326,3.2589,-1.8089,0.5626,1.0,0.0
251781.85,1,1.0,12,732,4,0.0291,0.0639,0.0519,1.5326,3.2589,-1.8089,0.5626,1.0,0.0
239351.15,1,1.0,12,732,4,0.0291,0.0639,0.0519,1.5326,3.2589,-1.8089,0.5626,1.0,1.0
350530.8,1,1.0,13,732,4,0.0193,0.0432,0.0262,1.2756,0.8781,-1.2632,0.4382,1.0,0.0
355419.5,1,1.0,13,732,4,0.0193,0.0432,0.0262,1.2756,0.8781,-1.2632,0.4382,1.0,0.0
356332.0,1,1.0,13,732,4,0.0193,0.0432,0.0262,1.2756,0.8781,-1.2632,0.4382,1.0,0.0
341574.05,1,1.0,13,732,4,0.0193,0.0432,0.0262,1.2756,0.8781,-1.2632,0.4382,1.0,1.0
598929.6,0,3.0,14,732,2,0.1456,0.2296,0.2296,1.4142,0.0,0.0,0.5,0.0,1.0
736454.2,0,3.0,14,732,2,0.1456,0.2296,0.2296,1.4142,0.0,0.0,0.5,0.0,0.0
795032.2,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,1.0,0.0
682950.75,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,0.0,0.0
778923.05,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,0.0,0.0
591036.1,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,0.0,1.0
782469.55,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,1.0,0.0
684568.65,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,0.0,0.0
734835.9,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,1.0,0.0
698167.45,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,0.0,0.0
850143.35,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,0.0,0.0
664651.05,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,1.0,0.0
673654.35,1,3.0,15,1098,11,0.1029,0.4384,0.1246,1.15,-0.3143,0.0932,0.1932,0.0,0.0
809469.15,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
672438.85,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
772495.8,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
691121.55,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
746967.5,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
841390.7,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
795460.45,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,1.0,0.0
772485.8,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
755360.95,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,0.0
651783.9,1,1.0,16,1098,10,0.082,0.2909,0.0317,0.3693,-0.8422,-0.3685,0.202,0.0,1.0
1797426.75,1,3.0,17,1098,5,0.0616,0.1677,0.0688,1.0471,-0.2407,-0.9002,0.3284,0.0,1.0
2016995.6,1,3.0,17,1098,5,0.0616,0.1677,0.0688,1.0471,-0.2407,-0.9002,0.3284,0.0,0.0
2098868.3,1,3.0,17,1098,5,0.0616,0.1677,0.0688,1.0471,-0.2407,-0.9002,0.3284,0.0,0.0
2064910.95,1,3.0,17,1098,5,0.0616,0.1677,0.0688,1.0471,-0.2407,-0.9002,0.3284,1.0,0.0
1921040.65,1,3.0,17,1098,5,0.0616,0.1677,0.0688,1.0471,-0.2407,-0.9002,0.3284,0.0,0.0
520146.45,1,3.0,18,1098,5,0.0299,0.0842,0.0382,1.4149,0.9263,-0.6687,0.254,1.0,0.0
509752.85,1,3.0,18,1098,5,0.0299,0.0842,0.0382,1.4149,0.9263,-0.6687,0.254,1.0,0.0
503762.0,1,3.0,18,1098,5,0.0299,0.0842,0.0382,1.4149,0.9263,-0.6687,0.254,1.0,0.0
498098.7,1,3.0,18,1098,5,0.0299,0.0842,0.0382,1.4149,0.9263,-0.6687,0.254,0.0,0.0
479763.1,1,3.0,18,1098,5,0.0299,0.0842,0.0382,1.4149,0.9263,-0.6687,0.254,1.0,1.0
508048.45,1,1.0,19,1098,4,0.0197,0.047,0.0286,1.4618,1.6352,-1.2176,0.359,1.0,0.0
512720.45,1,1.0,19,1098,4,0.0197,0.047,0.0286,1.4618,1.6352,-1.2176,0.359,1.0,0.0
489711.4,1,1.0,19,1098,4,0.0197,0.047,0.0286,1.4618,1.6352,-1.2176,0.359,1.0,1.0
503723.85,1,1.0,19,1098,4,0.0197,0.047,0.0286,1.4618,1.6352,-1.2176,0.359,1.0,0.0
474204.95,1,1.0,20,1098,5,0.0494,0.1175,0.0192,0.4034,-2.6406,0.0804,0.3243,1.0,0.0
490218.05,1,1.0,20,1098,5,0.0494,0.1175,0.0192,0.4034,-2.6406,0.0804,0.3243,1.0,0.0
465262.4,1,1.0,20,1098,5,0.0494,0.1175,0.0192,0.4034,-2.6406,0.0804,0.3243,1.0,1.0
519934.0,1,1.0,20,1098,5,0.0494,0.1175,0.0192,0.4034,-2.6406,0.0804,0.3243,1.0,0.0
515796.2,1,1.0,20,1098,5,0.0494,0.1175,0.0192,0.4034,-2.6406,0.0804,0.3243,1.0,0.0
585588.25,1,1.0,21,1098,6,0.0515,0.1584,0.0713,1.3797,0.4802,-0.7758,0.2834,1.0,1.0
654597.5,1,1.0,21,1098,6,0.0515,0.1584,0.0713,1.3797,0.4802,-0.7758,0.2834,1.0,0.0
678373.15,1,1.0,21,1098,6,0.0515,0.1584,0.0713,1.3797,0.4802,-0.7758,0.2834,0.0,0.0
663263.7,1,1.0,21,1098,6,0.0515,0.1584,0.0713,1.3797,0.4802,-0.7758,0.2834,1.0,0.0
627343.35,1,1.0,21,1098,6,0.0515,0.1584,0.0713,1.3797,0.4802,-0.7758,0.2834,1.0,0.0
631144.2,1,1.0,21,1098,6,0.0515,0.1584,0.0713,1.3797,0.4802,-0.7758,0.2834,0.0,0.0
2466727.75,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,1.0,0.0
2439915.15,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,1.0,0.0
2571849.05,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,1.0,0.0
2940606.2,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,1.0,0.0
2820430.75,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,0.0,0.0
2702690.25,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,1.0,0.0
3064960.35,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,0.0,0.0
2647076.1,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,0.0,0.0
2345037.0,1,1.0,22,1098,9,0.0902,0.307,0.0405,0.4708,-0.8588,0.3898,0.1699,0.0,1.0
418240.5,1,1.0,23,1464,5,0.0192,0.0476,0.0279,1.3443,1.9254,-1.5329,0.4909,1.0,0.0
424155.395,1,1.0,23,1464,5,0.0192,0.0476,0.0279,1.3443,1.9254,-1.5329,0.4909,1.0,0.0
425358.95,1,1.0,23,1464,5,0.0192,0.0476,0.0279,1.3443,1.9254,-1.5329,0.4909,1.0,0.0
406895.85,1,1.0,23,1464,5,0.0192,0.0476,0.0279,1.3443,1.9254,-1.5329,0.4909,1.0,1.0
426268.15,1,1.0,23,1464,5,0.0192,0.0476,0.0279,1.3443,1.9254,-1.5329,0.4909,1.0,0.0
283972.55,1,1.0,24,1464,5,0.0266,0.0702,0.0459,1.6209,2.7347,-1.5839,0.4544,1.0,0.0
271502.8,1,1.0,24,1464,5,0.0266,0.0702,0.0459,1.6209,2.7347,-1.5839,0.4544,1.0,1.0
289184.7,1,1.0,24,1464,5,0.0266,0.0702,0.0459,1.6209,2.7347,-1.5839,0.4544,1.0,0.0
290558.75,1,1.0,24,1464,5,0.0266,0.0702,0.0459,1.6209,2.7347,-1.5839,0.4544,1.0,0.0
285627.95,1,1.0,24,1464,5,0.0266,0.0702,0.0459,1.6209,2.7347,-1.5839,0.4544,1.0,0.0
455409.45,1,1.0,25,1464,4,0.0305,0.0697,0.0177,0.6801,-3.0666,0.0269,0.25,1.0,0.0
447501.0,1,1.0,25,1464,4,0.0305,0.0697,0.0177,0.6801,-3.0666,0.0269,0.25,1.0,1.0
478709.5,1,1.0,25,1464,4,0.0305,0.0697,0.0177,0.6801,-3.0666,0.0269,0.25,1.0,0.0
470396.15,1,1.0,25,1464,4,0.0305,0.0697,0.0177,0.6801,-3.0666,0.0269,0.25,1.0,0.0
253924.05,1,1.0,26,1464,5,0.0244,0.0667,0.031,1.338,0.9503,-0.9342,0.2826,1.0,0.0
242860.2,1,1.0,26,1464,5,0.0244,0.0667,0.031,1.338,0.9503,-0.9342,0.2826,1.0,1.0
255489.2,1,1.0,26,1464,5,0.0244,0.0667,0.031,1.338,0.9503,-0.9342,0.2826,1.0,0.0
250385.2,1,1.0,26,1464,5,0.0244,0.0667,0.031,1.338,0.9503,-0.9342,0.2826,1.0,0.0
259068.5,1,1.0,26,1464,5,0.0244,0.0667,0.031,1.338,0.9503,-0.9342,0.2826,1.0,0.0
856995.35,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,1.0,0.0
706154.15,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,1.0,0.0
781388.05,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,1.0,0.0
688232.2,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,0.0,0.0
688022.4,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,1.0,0.0
707124.3,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,1.0,0.0
736556.1,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,1.0,0.0
803196.65,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,0.0,0.0
665408.5,1,2.0,27,1464,9,0.0865,0.2879,0.034,0.4686,-0.1929,0.8989,0.3378,0.0,1.0
463229.35,1,1.0,28,1830,4,0.0451,0.0981,0.03,0.6487,-4.0116,-0.3137,0.4266,1.0,0.0
493832.5,1,1.0,28,1830,4,0.0451,0.0981,0.03,0.6487,-4.0116,-0.3137,0.4266,1.0,0.0
449720.35,1,1.0,28,1830,4,0.0451,0.0981,0.03,0.6487,-4.0116,-0.3137,0.4266,1.0,1.0
490595.9,1,1.0,28,1830,4,0.0451,0.0981,0.03,0.6487,-4.0116,-0.3137,0.4266,1.0,0.0
548075.0,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,1.0,0.0
624745.95,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,1.0,0.0
584965.25,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,0.0,0.0
589989.0,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,1.0,0.0
651519.1,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,1.0,0.0
661345.25,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,1.0,0.0
618977.0,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,0.0,0.0
523484.55,1,1.0,29,1830,8,0.0803,0.2634,0.047,0.5494,-0.8585,-0.377,0.196,1.0,1.0
267133.15,1,1.0,30,1830,5,0.0417,0.1205,0.0415,1.4073,1.0328,0.4048,0.2176,1.0,0.0
285108.8,1,1.0,30,1830,5,0.0417,0.1205,0.0415,1.4073,1.0328,0.4048,0.2176,1.0,0.0
254439.2,1,1.0,30,1830,5,0.0417,0.1205,0.0415,1.4073,1.0328,0.4048,0.2176,1.0,1.0
272299.95,1,1.0,30,1830,5,0.0417,0.1205,0.0415,1.4073,1.0328,0.4048,0.2176,1.0,0.0
265003.2,1,1.0,30,1830,5,0.0417,0.1205,0.0415,1.4073,1.0328,0.4048,0.2176,1.0,0.0
1101437.8,1,1.0,31,1830,6,0.0799,0.2257,0.0037,0.0549,-0.8484,0.323,0.3169,1.0,0.0
1041671.65,1,1.0,31,1830,6,0.0799,0.2257,0.0037,0.0549,-0.8484,0.323,0.3169,1.0,0.0
954870.4,1,1.0,31,1830,6,0.0799,0.2257,0.0037,0.0549,-0.8484,0.323,0.3169,0.0,0.0
1041822.0,1,1.0,31,1830,6,0.0799,0.2257,0.0037,0.0549,-0.8484,0.323,0.3169,1.0,0.0
1166097.4,1,1.0,31,1830,6,0.0799,0.2257,0.0037,0.0549,-0.8484,0.323,0.3169,0.0,0.0
951344.45,1,1.0,31,1830,6,0.0799,0.2257,0.0037,0.0549,-0.8484,0.323,0.3169,1.0,1.0
226035.3,1,1.0,32,1830,5,0.0346,0.0879,0.032,0.9972,-1.6934,-0.0112,0.29,1.0,0.0
226434.0,1,1.0,32,1830,5,0.0346,0.0879,0.032,0.9972,-1.6934,-0.0112,0.29,1.0,0.0
238260.85,1,1.0,32,1830,5,0.0346,0.0879,0.032,0.9972,-1.6934,-0.0112,0.29,1.0,0.0
219018.2,1,1.0,32,1830,5,0.0346,0.0879,0.032,0.9972,-1.6934,-0.0112,0.29,1.0,1.0
236144.35,1,1.0,32,1830,5,0.0346,0.0879,0.032,0.9972,-1.6934,-0.0112,0.29,1.0,0.0
366186.1,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,1.0
385774.65,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,0.0
397640.1,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,0.0
378059.05,1,1.0,33,1830,4,0.0346,0.0859,0.0324,1.2032,-0.106,-0.0008,0.25,1.0,0.0
1485579.35,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,1.0,0.0
1731825.55,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,0.0,0.0
1229860.05,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,1.0,0.0
1158674.6,1,3.0,34,2196,4,0.1863,0.4947,0.0614,0.4141,-1.8183,0.6465,0.3758,0.0,1.0
1319522.5,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,1.0,0.0
1008309.0,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,0.0,1.0
1078837.95,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,1.0,0.0
1248153.1,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,0.0,0.0
1118000.3,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,1.0,0.0
1130115.3,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,1.0,0.0
1084822.6,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,0.0,0.0
1062361.85,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,0.0,0.0
1096936.25,1,1.0,35,2196,9,0.0859,0.3086,0.0536,0.7802,0.9071,1.1761,0.3864,1.0,0.0
1484269.65,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,1.0,0.0
1498614.6,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,0.0,0.0
1168219.55,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,1.0,0.0
1244645.25,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,1.0,0.0
1249402.2,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,0.0,0.0
1370025.5,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,0.0,0.0
1385930.05,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,1.0,0.0
1224416.75,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,1.0,0.0
1126696.8,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,0.0,1.0
1294978.5,1,2.0,36,2196,10,0.097,0.3301,0.0369,0.3669,-0.9995,0.3287,0.1701,0.0,0.0
918271.4,1,3.0,37,2196,4,0.031,0.0701,0.0592,1.6679,3.634,-1.8837,0.5937,1.0,0.0
924000.85,1,3.0,37,2196,4,0.031,0.0701,0.0592,1.6679,3.634,-1.8837,0.5937,0.0,0.0
914539.95,1,3.0,37,2196,4,0.031,0.0701,0.0592,1.6679,3.634,-1.8837,0.5937,0.0,0.0
863456.6,1,3.0,37,2196,4,0.031,0.0701,0.0592,1.6679,3.634,-1.8837,0.5937,0.0,1.0
1319827.8,1,1.0,38,2196,4,0.0539,0.1214,0.0099,0.8608,3.4395,1.8356,0.5616,1.0,0.0
1176958.4,1,1.0,38,2196,4,0.0539,0.1214,0.0099,0.8608,3.4395,1.8356,0.5616,0.0,1.0
1203876.7,1,1.0,38,2196,4,0.0539,0.1214,0.0099,0.8608,3.4395,1.8356,0.5616,1.0,0.0
1188580.1,1,1.0,38,2196,4,0.0539,0.1214,0.0099,0.8608,3.4395,1.8356,0.5616,1.0,0.0
394724.55,1,3.0,39,2196,4,0.025,0.057,0.0436,1.5714,3.0907,-1.7373,0.5142,1.0,1.0
415046.55,1,3.0,39,2196,4,0.025,0.057,0.0436,1.5714,3.0907,-1.7373,0.5142,1.0,0.0
417225.05,1,3.0,39,2196,4,0.025,0.057,0.0436,1.5714,3.0907,-1.7373,0.5142,1.0,0.0
411919.7,1,3.0,39,2196,4,0.025,0.057,0.0436,1.5714,3.0907,-1.7373,0.5142,1.0,0.0
425919.55,1,1.0,40,2562,7,0.0866,0.3286,0.1251,1.4448,1.3265,-0.5748,0.2378,1.0,0.0
352734.55,1,1.0,40,2562,7,0.0866,0.3286,0.1251,1.4448,1.3265,-0.5748,0.2378,1.0,1.0
396849.75,1,1.0,40,2562,7,0.0866,0.3286,0.1251,1.4448,1.3265,-0.5748,0.2378,1.0,0.0
439628.25,1,1.0,40,2562,7,0.0866,0.3286,0.1251,1.4448,1.3265,-0.5748,0.2378,1.0,0.0
413365.9,1,1.0,40,2562,7,0.0866,0.3286,0.1251,1.4448,1.3265,-0.5748,0.2378,1.0,0.0
468637.25,1,1.0,40,2562,7,0.0866,0.3286,0.1251,1.4448,1.3265,-0.5748,0.2378,1.0,0.0
419506.6,1,1.0,40,2562,7,0.0866,0.3286,0.1251,1.4448,1.3265,-0.5748,0.2378,1.0,0.0
429948.95,1,1.0,41,2562,7,0.1252,0.4233,0.0917,0.6541,-1.2606,-0.2589,0.2538,1.0,0.0
318633.1,1,1.0,41,2562,7,0.1252,0.4233,0.0917,0.6541,-1.2606,-0.2589,0.2538,1.0,1.0
347847.35,1,1.0,41,2562,7,0.1252,0.4233,0.0917,0.6541,-1.2606,-0.2589,0.2538,1.0,0.0
430459.35,1,1.0,41,2562,7,0.1252,0.4233,0.0917,0.6541,-1.2606,-0.2589,0.2538,1.0,0.0
389221.05,1,1.0,41,2562,7,0.1252,0.4233,0.0917,0.6541,-1.2606,-0.2589,0.2538,1.0,0.0
